day,hour_bin,lga,sky,scaled_ambulance,scaled_police
Friday,Morning,MACEDON RANGES,Clear,0.016745775856497603,0.013954813213748004
Friday,Morning,MACEDON RANGES,Not clear,0.01492183629065267,0.009947890860435113
Friday,Morning,MANNINGHAM,Clear,0.027909626427496007,0.025118663784746406
Friday,Morning,MANNINGHAM,Not clear,0.024869727151087782,0.024869727151087782
Friday,Morning,MANSFIELD,Clear,0.006977406606874002,0.004186443964124401
Friday,Morning,MANSFIELD,Not clear,0.0049739454302175565,0.0049739454302175565
Friday,Morning,MARIBYRNONG,Clear,0.03209607039162041,0.027909626427496007
Friday,Morning,MAROONDAH,Clear,0.025118663784746406,0.012559331892373203
Friday,Morning,MAROONDAH,Not clear,0.024869727151087782,0.019895781720870226
Friday,Morning,MELBOURNE,Clear,0.11722043099548322,0.08093791663973841
Friday,Morning,MELBOURNE,Not clear,0.05968734516261068,0.05968734516261068
Friday,Morning,MELTON,Clear,0.033491551712995206,0.025118663784746406
Friday,Morning,MELTON,Not clear,0.019895781720870226,0.01492183629065267
Friday,Morning,MILDURA,Clear,0.016745775856497603,0.012559331892373203
Friday,Morning,MITCHELL,Clear,0.018141257177872405,0.016745775856497603
Friday,Morning,MITCHELL,Not clear,0.009947890860435113,0.009947890860435113
Friday,Morning,MOIRA,Clear,0.011163850570998403,0.008372887928248801
Friday,Morning,MOIRA,Not clear,0.0049739454302175565,0.0
Friday,Morning,MONASH,Clear,0.04325992096261881,0.03767799567711961
Friday,Morning,MONASH,Not clear,0.049739454302175565,0.034817618011522895
Friday,Morning,MOONEE VALLEY,Clear,0.03907347699849441,0.027909626427496007
Friday,Morning,MOONEE VALLEY,Not clear,0.034817618011522895,0.019895781720870226
Friday,Morning,MOORABOOL,Clear,0.012559331892373203,0.009768369249623602
Friday,Morning,MOORABOOL,Not clear,0.01492183629065267,0.009947890860435113
Friday,Morning,MORELAND,Clear,0.06698310342599041,0.054423771533617216
Friday,Morning,MORELAND,Not clear,0.04476550887195801,0.034817618011522895
Friday,Morning,MORNINGTON PENINSULA,Clear,0.04046895831986921,0.03767799567711961
Friday,Morning,MORNINGTON PENINSULA,Not clear,0.02984367258130534,0.02984367258130534
Friday,Morning,MOUNT ALEXANDER,Clear,0.011163850570998403,0.009768369249623602
Friday,Morning,MOYNE,Clear,0.0013954813213748003,0.0013954813213748003
Friday,Morning,MOYNE,Not clear,0.0049739454302175565,0.0049739454302175565
Friday,Morning,MURRINDINDI,Clear,0.008372887928248801,0.0027909626427496006
Friday,Morning,MURRINDINDI,Not clear,0.009947890860435113,0.009947890860435113
Friday,Morning,NILLUMBIK,Clear,0.018141257177872405,0.015350294535122804
Friday,Morning,NILLUMBIK,Not clear,0.04476550887195801,0.034817618011522895
Friday,Morning,NORTHERN GRAMPIANS,Clear,0.0027909626427496006,0.0027909626427496006
Friday,Morning,PORT PHILLIP,Clear,0.048841846248118014,0.033491551712995206
Friday,Morning,PORT PHILLIP,Not clear,0.019895781720870226,0.0
Friday,Morning,PYRENEES,Clear,0.0013954813213748003,0.0013954813213748003
Friday,Morning,SHEPPARTON,Clear,0.025118663784746406,0.022327701141996805
Friday,Morning,SHEPPARTON,Not clear,0.01492183629065267,0.01492183629065267
Friday,Morning,SOUTH GIPPSLAND,Clear,0.018141257177872405,0.013954813213748004
Friday,Morning,SOUTH GIPPSLAND,Not clear,0.0049739454302175565,0.0049739454302175565
Friday,Morning,SOUTHERN GRAMPIANS,Clear,0.004186443964124401,0.004186443964124401
Friday,Morning,STONNINGTON,Clear,0.04325992096261881,0.033491551712995206
Friday,Morning,STONNINGTON,Not clear,0.03979156344174045,0.02984367258130534
Friday,Morning,STRATHBOGIE,Clear,0.005581925285499201,0.005581925285499201
Friday,Morning,SURF COAST,Clear,0.015350294535122804,0.011163850570998403
Friday,Morning,SURF COAST,Not clear,0.009947890860435113,0.009947890860435113
Friday,Morning,SWAN HILL,Clear,0.0027909626427496006,0.0027909626427496006
Friday,Morning,TOWONG,Clear,0.005581925285499201,0.005581925285499201
Friday,Morning,TOWONG,Not clear,0.009947890860435113,0.009947890860435113
Friday,Morning,WANGARATTA,Clear,0.013954813213748004,0.013954813213748004
Friday,Morning,WANGARATTA,Not clear,0.01492183629065267,0.01492183629065267
Friday,Morning,WARRNAMBOOL,Clear,0.005581925285499201,0.004186443964124401
Friday,Morning,WARRNAMBOOL,Not clear,0.009947890860435113,0.0049739454302175565
Friday,Morning,WELLINGTON,Clear,0.019536738499247204,0.016745775856497603
Friday,Morning,WELLINGTON,Not clear,0.019895781720870226,0.01492183629065267
Friday,Morning,WEST WIMMERA,Clear,0.004186443964124401,0.0027909626427496006
Friday,Morning,WHITEHORSE,Clear,0.047446364926743215,0.04186443964124401
Friday,Morning,WHITEHORSE,Not clear,0.04476550887195801,0.034817618011522895
Friday,Morning,WHITTLESEA,Clear,0.05163280889086761,0.03767799567711961
Friday,Morning,WHITTLESEA,Not clear,0.03979156344174045,0.03979156344174045
Friday,Morning,WODONGA,Clear,0.005581925285499201,0.004186443964124401
Friday,Morning,WODONGA,Not clear,0.0049739454302175565,0.0
Friday,Morning,WYNDHAM,Clear,0.04186443964124401,0.029305107748870806
Friday,Morning,WYNDHAM,Not clear,0.024869727151087782,0.024869727151087782
Friday,Morning,YARRA,Clear,0.06558762210461562,0.047446364926743215
Friday,Morning,YARRA,Not clear,0.03979156344174045,0.019895781720870226
Friday,Morning,YARRA RANGES,Clear,0.054423771533617216,0.047446364926743215
Friday,Morning,YARRA RANGES,Not clear,0.07460918145326334,0.06963523602304579
Friday,Morning,YARRIAMBIACK,Clear,0.0013954813213748003,0.0013954813213748003
Friday,Morning,YARRIAMBIACK,Not clear,0.0049739454302175565,0.0049739454302175565
Friday,Night,ARARAT,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,BALLARAT,Clear,0.0025438967462011034,0.0025438967462011034
Friday,Night,BALLARAT,Not clear,0.015292435135475416,0.015292435135475416
Friday,Night,BANYULE,Clear,0.011447535357904964,0.010175586984804414
Friday,Night,BANYULE,Not clear,0.01019495675698361,0.01019495675698361
Friday,Night,BASS COAST,Clear,0.0012719483731005517,0.0012719483731005517
Friday,Night,BAW BAW,Clear,0.003815845119301655,0.003815845119301655
Friday,Night,BAW BAW,Not clear,0.01019495675698361,0.005097478378491805
Friday,Night,BAYSIDE,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,BENALLA,Clear,0.0012719483731005517,0.0012719483731005517
Friday,Night,BENDIGO,Clear,0.010175586984804414,0.008903638611703861
Friday,Night,BENDIGO,Not clear,0.02038991351396722,0.015292435135475416
Friday,Night,BOROONDARA,Clear,0.006359741865502758,0.006359741865502758
Friday,Night,BOROONDARA,Not clear,0.01019495675698361,0.01019495675698361
Friday,Night,BRIMBANK,Clear,0.005087793492402207,0.005087793492402207
Friday,Night,BRIMBANK,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,CAMPASPE,Clear,0.0012719483731005517,0.0012719483731005517
Friday,Night,CARDINIA,Clear,0.006359741865502758,0.005087793492402207
Friday,Night,CARDINIA,Not clear,0.015292435135475416,0.01019495675698361
Friday,Night,CASEY,Clear,0.01526338047720662,0.012719483731005517
Friday,Night,CASEY,Not clear,0.015292435135475416,0.015292435135475416
Friday,Night,CENTRAL GOLDFIELDS,Clear,0.0012719483731005517,0.0012719483731005517
Friday,Night,COLAC OTWAY,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,CORANGAMITE,Clear,0.0012719483731005517,0.0012719483731005517
Friday,Night,CORANGAMITE,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,DANDENONG,Clear,0.011447535357904964,0.011447535357904964
Friday,Night,DAREBIN,Clear,0.008903638611703861,0.00763169023860331
Friday,Night,DAREBIN,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,EAST GIPPSLAND,Clear,0.0025438967462011034,0.0025438967462011034
Friday,Night,FRANKSTON,Clear,0.012719483731005517,0.012719483731005517
Friday,Night,GEELONG,Clear,0.017807277223407723,0.01653532885030717
Friday,Night,GEELONG,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,GLENELG,Clear,0.0012719483731005517,0.0012719483731005517
Friday,Night,GOLDEN PLAINS,Clear,0.0012719483731005517,0.0012719483731005517
Friday,Night,HEPBURN,Clear,0.0025438967462011034,0.0012719483731005517
Friday,Night,HOBSONS BAY,Clear,0.005087793492402207,0.005087793492402207
Friday,Night,HOBSONS BAY,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,HUME,Clear,0.017807277223407723,0.01526338047720662
Friday,Night,HUME,Not clear,0.01019495675698361,0.01019495675698361
Friday,Night,INDIGO,Clear,0.0012719483731005517,0.0012719483731005517
Friday,Night,KINGSTON,Clear,0.006359741865502758,0.006359741865502758
Friday,Night,KNOX,Clear,0.0012719483731005517,0.0
Friday,Night,KNOX,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,LATROBE,Clear,0.005087793492402207,0.005087793492402207
Friday,Night,LATROBE,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,MACEDON RANGES,Clear,0.0012719483731005517,0.0012719483731005517
Friday,Night,MACEDON RANGES,Not clear,0.01019495675698361,0.005097478378491805
Friday,Night,MANNINGHAM,Clear,0.00763169023860331,0.006359741865502758
Friday,Night,MANSFIELD,Clear,0.0012719483731005517,0.0012719483731005517
Friday,Night,MARIBYRNONG,Clear,0.003815845119301655,0.003815845119301655
Friday,Night,MAROONDAH,Clear,0.006359741865502758,0.005087793492402207
Friday,Night,MAROONDAH,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,MELBOURNE,Clear,0.012719483731005517,0.012719483731005517
Friday,Night,MELBOURNE,Not clear,0.035682348649442634,0.03058487027095083
Friday,Night,MELTON,Clear,0.005087793492402207,0.005087793492402207
Friday,Night,MELTON,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,MILDURA,Clear,0.006359741865502758,0.006359741865502758
Friday,Night,MITCHELL,Clear,0.003815845119301655,0.0025438967462011034
Friday,Night,MITCHELL,Not clear,0.01019495675698361,0.01019495675698361
Friday,Night,MOIRA,Clear,0.005087793492402207,0.003815845119301655
Friday,Night,MOIRA,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,MONASH,Clear,0.010175586984804414,0.010175586984804414
Friday,Night,MOONEE VALLEY,Clear,0.006359741865502758,0.006359741865502758
Friday,Night,MOONEE VALLEY,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,MOORABOOL,Clear,0.0025438967462011034,0.0025438967462011034
Friday,Night,MOORABOOL,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,MORELAND,Clear,0.010175586984804414,0.010175586984804414
Friday,Night,MORELAND,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,MORNINGTON PENINSULA,Clear,0.006359741865502758,0.006359741865502758
Friday,Night,MORNINGTON PENINSULA,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,MOYNE,Clear,0.0025438967462011034,0.0025438967462011034
Friday,Night,MURRINDINDI,Clear,0.003815845119301655,0.0012719483731005517
Friday,Night,MURRINDINDI,Not clear,0.01019495675698361,0.01019495675698361
Friday,Night,NILLUMBIK,Clear,0.0012719483731005517,0.0012719483731005517
Friday,Night,NILLUMBIK,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,NORTHERN GRAMPIANS,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,PORT PHILLIP,Clear,0.012719483731005517,0.012719483731005517
Friday,Night,PORT PHILLIP,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,SHEPPARTON,Clear,0.006359741865502758,0.006359741865502758
Friday,Night,SOUTH GIPPSLAND,Clear,0.005087793492402207,0.005087793492402207
Friday,Night,SOUTH GIPPSLAND,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,SOUTHERN GRAMPIANS,Clear,0.0012719483731005517,0.0012719483731005517
Friday,Night,SOUTHERN GRAMPIANS,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,STONNINGTON,Clear,0.005087793492402207,0.005087793492402207
Friday,Night,STONNINGTON,Not clear,0.015292435135475416,0.005097478378491805
Friday,Night,STRATHBOGIE,Clear,0.0012719483731005517,0.0012719483731005517
Friday,Night,SURF COAST,Clear,0.0025438967462011034,0.0025438967462011034
Friday,Night,SURF COAST,Not clear,0.01019495675698361,0.01019495675698361
Friday,Night,SWAN HILL,Clear,0.005087793492402207,0.005087793492402207
Friday,Night,WANGARATTA,Clear,0.0025438967462011034,0.0025438967462011034
Friday,Night,WARRNAMBOOL,Clear,0.0012719483731005517,0.0
Friday,Night,WELLINGTON,Clear,0.0025438967462011034,0.0025438967462011034
Friday,Night,WEST WIMMERA,Not clear,0.005097478378491805,0.005097478378491805
Friday,Night,WHITEHORSE,Clear,0.003815845119301655,0.003815845119301655
Friday,Night,WHITEHORSE,Not clear,0.015292435135475416,0.015292435135475416
Friday,Night,WHITTLESEA,Clear,0.008903638611703861,0.00763169023860331
Friday,Night,WHITTLESEA,Not clear,0.01019495675698361,0.005097478378491805
Friday,Night,WODONGA,Clear,0.003815845119301655,0.003815845119301655
Friday,Night,WYNDHAM,Clear,0.010175586984804414,0.010175586984804414
Friday,Night,WYNDHAM,Not clear,0.01019495675698361,0.01019495675698361
Friday,Night,YARRA,Clear,0.0025438967462011034,0.0025438967462011034
Friday,Night,YARRA RANGES,Clear,0.010175586984804414,0.00763169023860331
Friday,Night,YARRA RANGES,Not clear,0.01019495675698361,0.01019495675698361
Monday,Afternoon,(FALLS CREEK),Not clear,0.005693553794080435,0.005693553794080435
Monday,Afternoon,ALPINE,Clear,0.0054069836600953766,0.004055237745071532
Monday,Afternoon,ALPINE,Not clear,0.01138710758816087,0.01138710758816087
Monday,Afternoon,ARARAT,Clear,0.002027618872535766,0.002027618872535766
Monday,Afternoon,BALLARAT,Clear,0.032441901960572256,0.025007299427941117
Monday,Afternoon,BALLARAT,Not clear,0.0341613227644826,0.0170806613822413
Monday,Afternoon,BANYULE,Clear,0.018248569852821896,0.016220950980286128
Monday,Afternoon,BANYULE,Not clear,0.02277421517632174,0.02277421517632174
Monday,Afternoon,BASS COAST,Clear,0.008110475490143064,0.00675872957511922
Monday,Afternoon,BASS COAST,Not clear,0.0170806613822413,0.0170806613822413
Monday,Afternoon,BAW BAW,Clear,0.023655553512917274,0.016220950980286128
Monday,Afternoon,BAW BAW,Not clear,0.0341613227644826,0.028467768970402173
Monday,Afternoon,BAYSIDE,Clear,0.015545078022774208,0.012165713235214598
Monday,Afternoon,BAYSIDE,Not clear,0.0170806613822413,0.0170806613822413
Monday,Afternoon,BENALLA,Clear,0.004055237745071532,0.0027034918300476883
Monday,Afternoon,BENALLA,Not clear,0.01138710758816087,0.0
Monday,Afternoon,BENDIGO,Clear,0.030414283088036495,0.023655553512917274
Monday,Afternoon,BENDIGO,Not clear,0.03985487655856304,0.0341613227644826
Monday,Afternoon,BOROONDARA,Clear,0.03176602900306034,0.02703491830047688
Monday,Afternoon,BOROONDARA,Not clear,0.02277421517632174,0.02277421517632174
Monday,Afternoon,BRIMBANK,Clear,0.047986979983346466,0.037173012663155716
Monday,Afternoon,BRIMBANK,Not clear,0.04554843035264348,0.03985487655856304
Monday,Afternoon,BULOKE,Clear,0.0006758729575119221,0.0006758729575119221
Monday,Afternoon,CAMPASPE,Clear,0.012841586192726519,0.009462221405166909
Monday,Afternoon,CAMPASPE,Not clear,0.005693553794080435,0.005693553794080435
Monday,Afternoon,CARDINIA,Clear,0.024331426470429195,0.020952061682869585
Monday,Afternoon,CARDINIA,Not clear,0.0170806613822413,0.0170806613822413
Monday,Afternoon,CASEY,Clear,0.06623554983616836,0.05406983660095376
Monday,Afternoon,CASEY,Not clear,0.04554843035264348,0.028467768970402173
Monday,Afternoon,CENTRAL GOLDFIELDS,Clear,0.0027034918300476883,0.0027034918300476883
Monday,Afternoon,COLAC OTWAY,Clear,0.014193332107750362,0.012165713235214598
Monday,Afternoon,COLAC OTWAY,Not clear,0.028467768970402173,0.028467768970402173
Monday,Afternoon,CORANGAMITE,Clear,0.00675872957511922,0.0054069836600953766
Monday,Afternoon,DANDENONG,Clear,0.04393174223827493,0.03514539379061994
Monday,Afternoon,DANDENONG,Not clear,0.03985487655856304,0.0341613227644826
Monday,Afternoon,DAREBIN,Clear,0.032441901960572256,0.025683172385453038
Monday,Afternoon,DAREBIN,Not clear,0.028467768970402173,0.0170806613822413
Monday,Afternoon,EAST GIPPSLAND,Clear,0.018248569852821896,0.014193332107750362
Monday,Afternoon,EAST GIPPSLAND,Not clear,0.0170806613822413,0.01138710758816087
Monday,Afternoon,FRANKSTON,Clear,0.028386664215500724,0.02297968055540535
Monday,Afternoon,FRANKSTON,Not clear,0.0170806613822413,0.005693553794080435
Monday,Afternoon,GANNAWARRA,Clear,0.00337936478755961,0.00337936478755961
Monday,Afternoon,GANNAWARRA,Not clear,0.005693553794080435,0.005693553794080435
Monday,Afternoon,GEELONG,Clear,0.06218031209109683,0.051366344770906076
Monday,Afternoon,GEELONG,Not clear,0.0683226455289652,0.056935537940804345
Monday,Afternoon,GLEN EIRA,Clear,0.029062537173012645,0.023655553512917274
Monday,Afternoon,GLENELG,Clear,0.004055237745071532,0.004055237745071532
Monday,Afternoon,GLENELG,Not clear,0.005693553794080435,0.005693553794080435
Monday,Afternoon,GOLDEN PLAINS,Clear,0.0054069836600953766,0.004055237745071532
Monday,Afternoon,GOLDEN PLAINS,Not clear,0.005693553794080435,0.0
Monday,Afternoon,HEPBURN,Clear,0.0027034918300476883,0.0027034918300476883
Monday,Afternoon,HEPBURN,Not clear,0.005693553794080435,0.005693553794080435
Monday,Afternoon,HINDMARSH,Clear,0.0013517459150238441,0.0013517459150238441
Monday,Afternoon,HOBSONS BAY,Clear,0.01960031576784574,0.016220950980286128
Monday,Afternoon,HOBSONS BAY,Not clear,0.005693553794080435,0.005693553794080435
Monday,Afternoon,HORSHAM,Clear,0.00675872957511922,0.0054069836600953766
Monday,Afternoon,HUME,Clear,0.04393174223827493,0.03920063153569148
Monday,Afternoon,HUME,Not clear,0.028467768970402173,0.028467768970402173
Monday,Afternoon,INDIGO,Clear,0.004055237745071532,0.00337936478755961
Monday,Afternoon,KINGSTON,Clear,0.037848885620667634,0.0337936478755961
Monday,Afternoon,KINGSTON,Not clear,0.0170806613822413,0.005693553794080435
Monday,Afternoon,KNOX,Clear,0.034469520833108024,0.03176602900306034
Monday,Afternoon,KNOX,Not clear,0.01138710758816087,0.01138710758816087
Monday,Afternoon,LATROBE,Clear,0.014193332107750362,0.011489840277702675
Monday,Afternoon,LATROBE,Not clear,0.02277421517632174,0.02277421517632174
Monday,Afternoon,LODDON,Clear,0.0027034918300476883,0.002027618872535766
Monday,Afternoon,MACEDON RANGES,Clear,0.008110475490143064,0.006082856617607299
Monday,Afternoon,MACEDON RANGES,Not clear,0.01138710758816087,0.005693553794080435
Monday,Afternoon,MANNINGHAM,Clear,0.027710791257988802,0.023655553512917274
Monday,Afternoon,MANNINGHAM,Not clear,0.028467768970402173,0.02277421517632174
Monday,Afternoon,MANSFIELD,Clear,0.004055237745071532,0.00337936478755961
Monday,Afternoon,MANSFIELD,Not clear,0.0170806613822413,0.01138710758816087
Monday,Afternoon,MARIBYRNONG,Clear,0.020276188725357663,0.01689682393779805
Monday,Afternoon,MAROONDAH,Clear,0.03176602900306034,0.02703491830047688
Monday,Afternoon,MAROONDAH,Not clear,0.028467768970402173,0.02277421517632174
Monday,Afternoon,MELBOURNE,Clear,0.06353205800612068,0.0459593611108107
Monday,Afternoon,MELBOURNE,Not clear,0.03985487655856304,0.028467768970402173
Monday,Afternoon,MELTON,Clear,0.022303807597893428,0.01960031576784574
Monday,Afternoon,MELTON,Not clear,0.02277421517632174,0.02277421517632174
Monday,Afternoon,MILDURA,Clear,0.016220950980286128,0.012165713235214598
